,LONGITUD,LATITUD,DBO_mg/L,CALIDAD_DBO,DQO_mg/L,CALIDAD_DQO,SST_mg/L,CALIDAD_SST,COLI_FEC_NMP_100mL,CALIDAD_COLI_FEC,E_COLI_NMP_100mL,CALIDAD_E_COLI,ENTEROC_NMP_100mL,CALIDAD_ENTEROC,OD_PORC,CALIDAD_OD_PORC,OD_PORC_SUP,CALIDAD_OD_PORC_SUP,OD_PORC_MED,CALIDAD_OD_PORC_MED,OD_PORC_FON,CALIDAD_OD_PORC_FON,TOX_D_48_UT,CALIDAD_TOX_D_48,TOX_V_15_UT,CALIDAD_TOX_V_15,TOX_D_48_SUP_UT,CALIDAD TOX_D_48_SUP,TOX_FIS_SUP_15_UT,CALIDAD_TOX_FIS_SUP_15,SEMAFORO,CUMPLE_CON_DBO,CUMPLE_CON_DQO,CUMPLE_CON_SST,CUMPLE_CON_CF,CUMPLE_CON_E_COLI,CUMPLE_CON_ENTEROC,CUMPLE_CON_OD,CUMPLE_CON_TOX,GRUPO
2647,-104.96184,19.40617,1.0,1,9.0,1,121.6,3,15390.0,5,1730.0,5,,0,98.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2648,-105.11912,19.58307,,0,,0,11.92,1,,0,,0,2.0,1,,0,107.2,1,97.7,1,86.2,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2649,-105.13443,19.58433,,0,,0,9.0,1,,0,,0,2.0,1,,0,99.8,1,,0,86.3,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2650,-105.18233,19.65203,52.5,4,52.75,4,492.67,5,64880.0,5,6770.0,5,,0,89.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2651,-105.20924,19.63908,,0,,0,293.0,4,,0,,0,2098.0,5,,0,100.4,1,,0,,0,,0,,0,,0,0.0,1,3.0,,,0.0,,,0.0,1.0,1.0,COSTERO
2652,-105.21404,19.6479,,0,,0,9.0,1,,0,,0,63.0,1,,0,9.0,5,,0,,0,,0,,0,,0,0.0,1,2.0,,,1.0,,,1.0,0.0,1.0,COSTERO
2653,-105.2085,19.66639,,0,,0,22.8,1,,0,,0,146.0,2,,0,13.9,4,,0,,0,,0,,0,,0,0.0,1,2.0,,,1.0,,,1.0,0.0,1.0,COSTERO
2654,-105.23915,19.6708,,0,,0,9.0,1,,0,,0,10.0,1,,0,34.9,3,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2655,-105.2813,19.73204,,0,,0,30.2,2,,0,,0,2.0,1,,0,70.8,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2656,-105.2913,19.72879,,0,,0,17.75,1,,0,,0,41.0,1,,0,102.0,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2657,-105.35995,19.8289,1.0,1,16.04,2,9.0,1,2909.0,4,420.0,2,,0,,0,69.7,2,,0,61.6,2,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,COSTERO
2658,-105.35808,19.83668,1.0,1,16.88,2,9.0,1,2489.0,4,41.0,1,,0,,0,66.6,2,,0,31.8,3,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,COSTERO
2659,-105.36994,19.84155,9.9,3,21.1,3,21.2,1,3076.0,4,187.0,2,,0,62.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,COSTERO
2660,-105.37252,19.83975,1.0,1,17.72,2,17.2,1,4352.0,4,226.0,2,,0,,0,60.9,2,,0,57.4,2,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,COSTERO
2661,-105.37691,19.84531,1.0,1,10.97,2,18.8,1,2755.0,4,292.0,2,,0,,0,60.2,2,,0,52.9,2,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,COSTERO
2662,-105.40586,19.88262,,0,,0,19.7333,1,,0,,0,2.0,1,,0,80.0,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2663,-105.3973,19.89571,,0,,0,35.4,2,,0,,0,31.0,1,,0,91.9,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2664,-105.39148,19.90862,,0,,0,33.0,2,,0,,0,20.0,1,,0,65.8,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2665,-105.33659,19.87708,6.9,3,9.0,1,23.4,1,7270.0,4,6488.0,5,,0,61.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2666,-105.3049,19.91674,1.0,1,15.26,2,207.0,4,14140.0,5,10760.0,5,,0,67.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2667,-105.25951,19.94691,1.0,1,44.08,4,495.0,5,30760.0,5,17850.0,5,,0,61.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2668,-105.2271,19.93238,1.0,1,48.83,4,257.33,4,48840.0,5,34480.0,5,,0,90.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2669,-105.16228,19.97025,1.0,1,9.0,1,9.0,1,187.0,2,173.0,2,,0,29.3,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LOTICO
2670,-105.12685,19.99715,1.0,1,9.0,1,9.0,1,41.0,1,2.0,1,,0,,0,108.2,1,73.7,1,41.7,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2671,-105.14166,20.00724,1.0,1,9.0,1,9.0,1,158.0,2,2.0,1,,0,,0,111.0,2,84.4,1,61.5,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2672,-105.13967,20.02698,1.0,1,9.0,1,9.0,1,63.0,1,10.0,1,,0,,0,105.9,1,100.6,1,63.0,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2673,-105.11249,20.00335,1.0,1,9.0,1,9.0,1,10.0,1,10.0,1,,0,,0,106.9,1,70.2,1,57.1,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2674,-105.08454,20.0112,4.08,2,16.11,2,9.0,1,160.0,2,63.0,1,,0,,0,104.4,1,73.1,1,42.1,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2675,-105.12767,20.01578,1.0,1,9.0,1,9.0,1,10.0,1,10.0,1,,0,,0,105.6,1,57.5,2,36.1,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2676,-105.04647,20.06879,9.0,3,12.42,2,123.6,3,8050.0,4,7380.0,5,,0,100.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2677,-105.4674,19.9735,1.0,1,19.87,2,10.2,1,175.0,2,2.0,1,,0,,0,97.7,1,,0,68.1,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
2678,-105.48976,19.99013,1.0,1,14.08,2,16.4667,1,1720.0,4,110.0,1,,0,,0,51.0,2,,0,30.7,3,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,COSTERO
2679,-105.50796,20.03341,,0,,0,9.0,1,,0,,0,10.0,1,,0,84.5,1,,0,82.5,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2680,-105.51604,20.04731,,0,,0,14.65,1,,0,,0,2.0,1,,0,94.6,1,,0,77.6,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2681,-105.52985,20.06689,,0,,0,9.0,1,,0,,0,2.0,1,,0,71.8,1,,0,64.6,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2682,-105.16204,19.69275,1.0,1,15.12,2,512.0,5,32550.0,5,10170.0,5,,0,101.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2683,-104.5873,19.15313,1.0,1,41.5,4,404.6,5,46110.0,5,5520.0,5,,0,80.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,COSTERO
2684,-103.48437,19.34811,1.0,1,9.0,1,615.8,5,16570.0,5,10310.0,5,,0,87.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2685,-103.48062,19.75806,1.0,1,46.68,4,13.3,1,8164.0,4,889.0,4,,0,,0,129.0,3,115.0,2,107.1,1,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
2686,-103.48045,19.74108,1.0,1,32.08,3,9.0,1,1650.0,4,336.0,2,,0,,0,130.0,3,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2687,-103.46293,19.45609,1.0,1,9.0,1,384.8,4,92080.0,5,27550.0,5,,0,98.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2688,-103.44153,19.50912,1.0,1,13.38,2,402.8,5,129970.0,5,51720.0,5,,0,98.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2689,-103.31684,19.59828,31.5,4,45.58,4,826.8,5,68670.0,5,41060.0,5,,0,77.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2690,-103.42814,19.52977,1.0,1,43.0,4,438.0,5,155310.0,5,64880.0,5,,0,86.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2691,-103.41239,19.50753,1.0,1,20.06,3,417.4,5,155310.0,5,68670.0,5,,0,71.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2692,-103.35418,19.56079,1.0,1,43.43,4,935.6,5,81640.0,5,27550.0,5,,0,82.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2693,-103.2465,19.67758,1.0,1,9.0,1,57.9,2,24196.0,5,24196.0,5,,0,86.7,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2694,-103.30197,19.67851,4.2,2,21.94,3,50.2,2,24196.0,5,24196.0,5,,0,67.5,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2695,-103.23077,19.6957,1.0,1,9.0,1,36.9,2,12997.0,5,10432.0,5,,0,96.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2696,-103.33909,19.79872,1.0,1,9.0,1,9.0,1,31.0,1,2.0,1,,0,,0,98.8,1,70.2,1,49.7,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2697,-103.33736,19.80654,1.0,1,9.0,1,9.0,1,20.0,1,2.0,1,,0,,0,100.2,1,83.8,1,66.0,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2698,-103.33922,19.81552,1.0,1,9.0,1,9.0,1,86.0,1,2.0,1,,0,,0,100.5,1,,0,86.7,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2699,-103.48205,19.76959,4.3,2,20.9,3,18.8,1,24196.0,5,15531.0,5,,0,,0,109.4,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
2700,-103.49005,19.76349,6.38,3,52.68,4,17.8,1,17329.0,5,650.0,3,,0,,0,117.2,2,,0,103.2,1,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
2701,-104.09846,21.20031,1.0,1,25.2,3,10.6,1,41.0,1,2.0,1,,0,,0,181.6,5,108.4,1,78.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2702,-104.0542,21.2013,1.0,1,28.42,3,9.0,1,135.0,2,2.0,1,,0,,0,154.7,5,112.6,2,74.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2703,-104.07268,21.18014,1.0,1,19.32,2,14.8,1,20.0,1,2.0,1,,0,,0,185.6,5,106.7,1,79.1,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2704,-103.78463,21.77506,49.5,4,76.0,4,532.5,5,24810.0,5,4140.0,5,,0,93.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2705,-105.29272,20.53273,,0,,0,9.0,1,,0,,0,2.0,1,,0,101.2,1,,0,100.7,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2706,-105.25514,20.56565,,0,,0,9.0,1,,0,,0,41.0,1,,0,104.3,1,,0,101.4,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2707,-105.3174,20.51275,,0,,0,32.7,2,,0,,0,85.0,1,,0,102.2,1,98.4,1,92.1,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2708,-105.44547,20.4893,,0,,0,40.4,2,,0,,0,2.0,1,,0,102.5,1,,0,91.3,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2709,-105.24369,20.66114,,0,,0,50.8,2,,0,,0,9804.0,5,,0,38.8,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
2710,-105.24452,20.65047,,0,,0,21.6,1,,0,,0,10.0,1,,0,104.4,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2711,-105.24212,20.64226,,0,,0,331.6667,4,,0,,0,24196.0,5,,0,102.2,1,,0,102.4,1,,0,,0,,0,0.0,1,3.0,,,0.0,,,0.0,1.0,1.0,COSTERO
2712,-105.2345,20.63659,,0,,0,9.0,1,,0,,0,86.0,1,,0,104.8,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2713,-105.23305,20.62845,,0,,0,12.3,1,,0,,0,31.0,1,,0,102.1,1,,0,99.4,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2714,-105.23261,20.61884,,0,,0,11.9,1,,0,,0,110.0,2,,0,103.5,1,,0,102.3,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2715,-105.22796,20.72408,1.0,1,10.18,2,179.0,4,3873.0,4,2142.0,5,,0,95.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2716,-105.24779,20.70421,1.0,1,31.75,3,436.33,5,24196.0,5,24196.0,5,,0,92.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2717,-105.21734,20.59345,1.0,1,9.0,1,15.8,1,2247.0,4,355.0,2,,0,100.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2718,-105.2452,20.59111,,0,,0,9.0,1,,0,,0,85.0,1,,0,99.8,1,,0,99.2,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2719,-105.23373,20.63464,,0,,0,15.2667,1,,0,,0,2.0,1,,0,100.3,1,,0,102.9,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2720,-105.23904,20.60365,,0,,0,,0,,0,,0,24196.0,5,,0,99.7,1,,0,101.1,1,,0,,0,,0,0.0,1,3.0,,,,,,0.0,1.0,1.0,COSTERO
2721,-109.57592,31.33398,1.0,1,12.54,2,9.0,1,733.0,3,231.0,2,,0,68.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2722,-110.19079,30.9481,4.26,2,25.08,3,9.0,1,218.0,3,10.0,1,,0,123.0,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2723,-110.28877,30.99713,7.4,3,44.25,4,10.4,1,24196.0,5,24196.0,5,,0,78.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2724,-110.27754,29.84478,2.58,1,9.0,1,9.0,1,2.0,1,2.0,1,,0,95.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2725,-109.2932,29.94885,1.0,1,9.0,1,23.93,1,30.0,1,20.0,1,,0,98.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2726,-110.60928,31.17829,1.0,1,9.0,1,9.0,1,269.0,3,173.0,2,,0,85.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2727,-110.54156,29.32107,1.0,1,21.1,3,54.0,2,3873.0,4,30.0,1,,0,125.0,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2728,-110.12087,29.53502,6.2,3,10.97,2,57.2,2,2909.0,4,169.0,2,,0,113.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2729,-110.17441,29.72369,9.5,3,37.18,3,42.4,2,384.0,3,10.0,1,,0,180.1,5,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LOTICO
2730,-110.23701,29.8244,1.0,1,9.0,1,9.0,1,1785.0,4,10.0,1,,0,165.8,5,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,LOTICO
2731,-110.15751,30.36813,1.0,1,9.0,1,9.0,1,256.0,3,63.0,1,,0,126.0,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2732,-109.97,30.6348,1.0,1,9.0,1,28.9,2,4611.0,4,428.0,2,,0,97.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2733,-110.91647,30.72614,1.0,1,9.0,1,9.0,1,3076.0,4,959.0,4,,0,118.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2734,-110.73151,29.20995,1.0,1,9.0,1,9.0,1,1058.0,4,86.0,1,,0,52.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2735,-110.72537,29.21483,1.0,1,19.97,2,25.8,2,2.0,1,2.0,1,,0,,0,88.6,1,78.5,1,71.2,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
2736,-109.2291,29.04988,1.0,1,9.0,1,29.27,2,487.0,3,175.0,2,,0,138.8,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LOTICO
2737,-109.626,28.75234,1.0,1,9.0,1,9.0,1,1054.0,4,120.0,1,,0,101.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2738,-109.53622,28.46285,1.0,1,9.0,1,18.61,1,1331.0,4,97.0,1,,0,111.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2739,-109.63914,28.94986,1.0,1,9.0,1,9.0,1,1956.0,4,677.0,3,,0,49.6,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2740,-109.63042,28.97992,1.0,1,9.0,1,9.0,1,624.0,3,455.0,2,,0,46.4,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2741,-109.60794,28.6304,1.0,1,9.0,1,58.5,2,1904.0,4,75.0,1,,0,106.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2742,-109.64823,28.98886,1.0,1,10.82,2,9.0,1,52.0,1,2.0,1,,0,,0,87.4,1,21.3,4,18.8,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2743,-109.66576,29.00928,1.0,1,10.82,2,9.0,1,187.0,2,2.0,1,,0,,0,90.4,1,25.7,4,21.1,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2744,-109.65536,29.01551,1.0,1,14.14,2,9.0,1,20.0,1,2.0,1,,0,,0,84.6,1,23.2,4,20.5,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2745,-109.6645,29.02708,1.0,1,11.65,2,9.0,1,73.0,1,2.0,1,,0,,0,91.9,1,27.0,4,26.7,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2746,-109.663,29.04688,1.0,1,9.0,1,9.0,1,134.0,2,2.0,1,,0,,0,92.1,1,19.9,4,16.5,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2747,-109.27959,29.1877,1.0,1,9.0,1,32.42,2,63.0,1,20.0,1,,0,100.7,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2748,-109.17471,28.82089,1.0,1,12.54,2,14.6,1,826.0,3,146.0,2,,0,97.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
2749,-109.55334,28.57261,1.0,1,9.0,1,77.5,3,2046.0,4,97.0,1,,0,103.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2750,-109.73674,29.9332,1.0,1,9.0,1,17.96,1,1309.0,4,537.0,2,,0,111.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
2751,-109.68685,30.35128,33.2,4,80.58,4,10.5,1,24196.0,5,24196.0,5,,0,80.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
2752,-109.37946,30.43956,1.0,1,9.0,1,9.0,1,323.0,3,2.0,1,,0,,0,112.6,2,77.9,1,29.7,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2753,-109.37775,30.45436,1.0,1,22.79,3,9.0,1,218.0,3,2.0,1,,0,,0,102.1,1,24.2,4,22.6,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2754,-109.36581,30.47824,1.0,1,9.0,1,29.0,2,146.0,2,2.0,1,,0,,0,108.9,1,26.9,4,21.4,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2755,-109.36624,30.54864,1.0,1,9.0,1,11.35,1,86.0,1,2.0,1,,0,,0,112.8,2,95.1,1,25.3,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2756,-109.38124,30.56758,1.0,1,9.0,1,127.0,3,132.0,2,2.0,1,,0,,0,151.4,5,93.3,1,23.3,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
2757,-111.91142,28.79942,,0,,0,9.0,1,,0,,0,2.0,1,,0,101.1,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2758,-111.9155,28.79781,,0,,0,22.15,1,,0,,0,2.0,1,,0,101.8,1,,0,97.8,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2759,-111.89335,28.79376,,0,,0,14.0,1,,0,,0,2.0,1,,0,100.1,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2760,-111.92408,28.80502,,0,,0,36.1333,2,,0,,0,2.0,1,,0,103.0,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
2761,-108.88502,26.9418,11.6,3,219.5,5,1629.5,5,129970.0,5,16640.0,5,,0,97.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
2762,-109.44162,26.71182,,0,,0,85.8,3,,0,,0,2.0,1,,0,103.1,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
